page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
0,"Explore Cookie Settings When you visit any website, it may store or retrieve information on your browser, mostly in the form of cookies. These cookies do not store directly personal information, but are based on uniquely identifying your browser and internet device. We respect your right to privacy and give you the choice not to allow some types of cookies. Change your default settings below to continue browsing this website. Discover Where preparation for life nurtures strong, confident, purpose-driven leaders. Explore Kindergarten Apply for Boarding Now Senior School Early Years Win a Scholarship to SMUS Discover SMUS One of Canada's best independent schools. Located in Victoria, BC, St. Michaels University School is a Junior Kindergarten to Grade 12 boarding and day school that provides outstanding preparation for life. Junior School Junior Kindergarten to Grade 5 Middle School Grades 6 to 8 Senior School Grades 9 to 12 Boarding Grades 9 to 12 Admissions Start Your Journey St. Michaels University School invites applications from both families in Victoria to our day program, as well as boarding applications from Canada and around the world. More about Admissions St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada. Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 © St. Michaels University SchoolWebsite Feedback We are a proud member of: Event Details",1488,233,372.0,"[-1.47433793e-02 -8.54157656e-03  8.76627397e-03 -6.77197147e-03
  3.52118313e-02 -3.44278701e-02  1.83265153e-02 -9.27061513e-02
 -2.18359027e-02 -1.72619317e-02  5.87800927e-02 -5.52745573e-02
  1.63313337e-02  4.30845842e-02  1.42663680e-02 -4.69759246e-03
  1.21599147e-02 -2.51050200e-02 -3.92220020e-02 -1.82253672e-04
 -5.65147176e-02  3.01479809e-02 -2.37293616e-02 -6.27708808e-03
  1.52464053e-02 -5.80042414e-02  3.49471830e-02  3.69265378e-02
  5.67071922e-02 -2.42984258e-02 -1.22761680e-02  3.96329463e-02
 -9.02264658e-03  2.04214770e-02  2.66760367e-06 -2.03735549e-02
  6.30069477e-03 -4.59207688e-03 -6.53409660e-02  1.36611182e-02
 -7.64197260e-02  5.76422289e-02 -1.96949802e-02  2.80773435e-02
 -3.99887152e-02  7.18924357e-03  2.46049576e-02 -1.24493584e-01
  4.44077281e-03 -6.17330940e-03 -1.99456885e-02 -4.09434438e-02
 -9.02032480e-02  3.11838137e-03 -1.30939521e-02  2.57955287e-02
  2.17296202e-02 -2.69321464e-02  2.33660284e-02  4.17440534e-02
 -4.93275933e-03 -3.85592342e-03 -4.43900786e-02 -7.33346045e-02
  6.46182895e-02  2.31094323e-02 -2.54004952e-02  3.04339267e-02
  6.84185559e-03 -2.36771395e-03  3.98117565e-02  3.17758955e-02
  6.20678207e-03  5.48714437e-02 -5.04548894e-03  5.88704720e-02
 -2.38310695e-02  1.36144785e-03  3.23207341e-02 -2.32431162e-02
 -9.14935172e-02  2.36095022e-02 -2.59986855e-02  1.08000664e-02
 -1.19497189e-02 -9.55912396e-02 -8.53292271e-03  4.38738540e-02
 -1.95557792e-02  2.67296322e-02 -5.22009358e-02  1.64833572e-02
 -2.93423012e-02  1.12884194e-02  3.98227759e-02 -3.32495272e-02
 -2.99360305e-02 -2.33323053e-02 -6.63621053e-02  4.99917232e-02
  9.98409167e-02  2.54818071e-02  7.58653060e-02  3.91036179e-03
 -4.10688529e-03  4.54227328e-02  1.75401550e-02 -3.70672648e-03
 -2.04916764e-02  3.86218615e-02 -4.31053080e-02  2.83211656e-02
 -1.27494121e-02  2.46166363e-02 -5.31531265e-03  2.55438462e-02
 -1.42852226e-02  1.58135295e-02  2.02405211e-02  4.46633101e-02
  2.87439092e-03 -5.66583127e-03 -2.63094157e-02  2.75070649e-02
 -1.09403338e-02  5.02428859e-02  4.50782254e-02 -1.06015205e-02
 -2.49286164e-02  4.10801619e-02 -6.60126237e-03  4.18959633e-02
  2.80445069e-02 -3.27753499e-02 -5.49739413e-03 -4.91681546e-02
 -1.27303414e-02  3.38659883e-02  3.84742804e-02 -5.97727187e-02
  2.63901390e-02 -6.77031092e-03  5.47656901e-02 -1.53401205e-02
 -4.20292318e-02 -6.17385842e-03  2.15877667e-02  1.54361958e-02
 -1.84688531e-02 -1.52050713e-02  8.44901544e-04 -4.96161580e-02
  3.98812518e-02 -2.44785659e-02  9.37177911e-02 -1.52555779e-02
  2.51536556e-02  9.24077444e-03 -4.47160229e-02  5.09109534e-02
 -3.68796960e-02 -3.62910815e-02  1.63397919e-02 -1.96672417e-02
  1.14250649e-02  1.94259174e-02 -2.29819622e-02 -3.72151732e-02
 -2.18945350e-02  2.43130326e-02  8.69143009e-03  1.10698501e-02
 -1.03437304e-02  7.73963612e-03  7.73206586e-03 -5.71495434e-03
 -4.07146588e-02  2.57294253e-02 -7.63948541e-04 -4.09830883e-02
  2.77177952e-02 -9.84294564e-02 -4.64385860e-02  2.71943845e-02
  2.47656531e-03  4.84941229e-02 -9.23130810e-02  1.16989354e-03
  2.90391762e-02 -5.27303200e-03 -1.56991407e-02  2.66046785e-02
 -4.13978286e-02  5.36068901e-02  1.75124258e-02 -4.29288186e-02
 -2.51308852e-03  5.47609143e-02 -7.68782869e-02 -1.79351643e-02
  3.49404067e-02 -1.24666281e-02  3.55237648e-02  4.54483069e-02
 -8.77689919e-04  2.93418113e-03 -1.93842929e-02 -3.40521894e-02
 -4.30624783e-02  3.70280892e-02 -1.68879963e-02  8.58827028e-03
  4.11194265e-02  1.20201278e-02  2.86590103e-02 -3.41018196e-04
  1.72925778e-02 -7.64889922e-03 -2.95642242e-02 -8.47433787e-03
 -2.23700819e-03  9.85277295e-02 -2.01146994e-02 -1.00631136e-02
 -1.40436245e-02 -1.71409193e-02 -5.84641704e-03 -2.37463359e-02
  9.31427348e-03  1.01814922e-02 -1.31241204e-02 -9.08956956e-03
  2.28857528e-02 -2.40117796e-02  2.05433313e-02 -2.47049648e-02
 -2.19606585e-03 -7.15762377e-03  1.05451802e-02 -3.60032991e-02
 -8.30848236e-03  2.30423436e-02  6.13716058e-03 -2.05252003e-02
  5.34596406e-02  4.12706919e-02 -1.81953870e-02  2.79970746e-02
  7.97960721e-03  1.17660752e-02 -5.92182241e-02 -1.25926994e-02
 -1.73027292e-02 -2.95211896e-02 -1.14660282e-02 -2.38446407e-02
  3.10968403e-02 -8.23290553e-03  3.91182341e-02 -2.79451050e-02
 -3.42020467e-02 -3.15935425e-02 -2.16789953e-02 -4.34659310e-02
 -3.09030488e-02  2.57603377e-02 -1.81663074e-02 -4.99404967e-02
 -6.52516782e-02 -3.23541202e-02 -1.35214366e-02  1.63892061e-02
 -3.31505318e-03  9.97367967e-03 -6.35360135e-03  3.04975286e-02
 -2.78420635e-02 -7.79377744e-02 -1.66961513e-02  1.59740224e-02
 -3.64756701e-03  4.11785431e-02 -4.78455536e-02 -2.29187328e-02
 -1.14002787e-02  6.07566535e-02  3.81606072e-02  7.15901628e-02
 -1.63827203e-02 -2.29997691e-02  2.43491586e-02  9.28151328e-03
  2.02105474e-02 -9.62207094e-03 -4.96328585e-02 -1.50857121e-02
  7.28799170e-03  1.02809131e-01  4.42249216e-02 -7.92222619e-02
  9.25921127e-02  8.38919543e-03 -8.16121232e-03  4.41280240e-03
 -7.53319031e-03  5.29715642e-02 -1.89706460e-02 -2.30836198e-02
 -3.82480621e-02  2.22781468e-02  5.39984787e-03 -8.16949271e-03
  2.67305262e-02  6.37589693e-02  3.80316451e-02 -1.03825447e-03
 -8.34960938e-02 -5.82096726e-02  1.64542571e-02 -3.24119553e-02
  2.18633506e-02  2.25220229e-02 -1.10285366e-02  1.59238453e-03
 -3.40494625e-02 -5.67056574e-02 -9.06490348e-03  8.09942409e-02
  6.73117489e-03 -5.95156848e-02  3.33012664e-03 -3.65204625e-02
 -1.60878375e-02 -3.64876911e-02 -5.52874357e-02  6.75081229e-03
  1.58133768e-02 -3.27723138e-02 -2.03115437e-02 -1.51275126e-02
 -2.98929978e-02  2.96985637e-02 -6.04780801e-02  6.04568832e-02
 -2.16515008e-02 -3.01280711e-03  3.45539600e-02 -2.50291750e-02
  1.31869270e-02 -5.08253500e-02 -2.77339132e-03  4.90370244e-02
 -3.16351391e-02 -2.10400280e-02  2.00710781e-02 -1.66448951e-02
  1.29796518e-02 -1.20436437e-02  2.56689768e-02 -2.10246574e-02
 -2.08124109e-02 -1.35869822e-02  5.16365655e-02  2.31741890e-02
  5.23972958e-02 -4.46766317e-02  3.12421676e-02  2.84572188e-02
 -3.27153467e-02 -1.11146914e-02 -1.50941489e-02 -1.99741032e-02
 -6.86714724e-02  2.64444314e-02 -2.19925065e-02  1.29193868e-02
 -2.79207826e-02 -1.75660662e-02  4.58577555e-03 -2.24194489e-02
 -7.88957626e-03  2.74560018e-03  6.19081259e-02 -2.43326556e-03
  5.42131178e-02  3.56913507e-02 -1.28226466e-02 -4.47035563e-04
  6.86296150e-02 -3.69981490e-02  3.52449082e-02 -1.12199284e-01
  1.38051854e-02  2.81713139e-02 -7.47231990e-02  1.62914786e-02
  9.22115427e-03 -4.76566050e-03 -1.67698674e-02  8.29236675e-03
 -4.15992072e-05 -3.97512615e-02  6.18887506e-02  3.27170826e-02
  2.42498610e-02 -2.24026907e-02  1.55908836e-03  3.12834559e-03
 -5.33352569e-02 -3.36795300e-02  2.39525493e-02 -1.04306117e-01
 -3.34754437e-02 -2.03271564e-02 -6.93159178e-02 -6.56099617e-02
 -1.29875569e-02  2.14298815e-02  1.03861198e-03  1.94829777e-02
  2.24391464e-02  2.72090212e-02  3.97172682e-02 -7.43003562e-03
  1.12128863e-02  1.84563920e-02  7.11617321e-02 -1.77003909e-02
  3.24460445e-03 -3.14312540e-02  3.55772339e-02  1.20595293e-02
 -1.42180147e-02  4.28461609e-03  3.32228430e-02 -3.50193195e-02
  9.93736312e-02  7.57168233e-02  2.81442050e-03  3.39464061e-02
  2.31013279e-02  2.54132897e-02  4.51124460e-03 -5.15168011e-02
  6.95777545e-03  1.29055977e-01  4.10935618e-02 -3.26972306e-02
  8.99208263e-02 -2.54437737e-02 -1.09567270e-02 -1.02436496e-02
  3.72456349e-02 -4.58202362e-02 -2.12554671e-02  1.75777881e-03
 -7.11861476e-02  5.49109094e-02 -2.73341630e-02  1.87297836e-02
  2.35976074e-02  4.19963198e-03 -5.75410342e-03  1.16260769e-02
  2.26197280e-02 -2.28239764e-02 -1.11596346e-01  1.04251184e-01
  2.33137072e-03  1.95055678e-02 -4.79903892e-02  1.46735003e-02
 -2.49396171e-02  3.55339162e-02  5.77256121e-02 -4.14974838e-02
 -4.51534688e-02  4.68296930e-02  8.82428065e-02 -3.72623838e-02
  2.14236584e-02  2.68910024e-02  1.25038102e-02 -2.70479545e-02
 -1.54896900e-02  1.97934993e-02 -6.81123361e-02 -6.25972357e-03
  5.13289049e-02 -5.91501333e-02  3.21673267e-02  5.35028800e-03
 -3.50162610e-02 -4.13877554e-02  1.10790674e-02  1.98238958e-02
  3.46829928e-02  8.16061795e-02 -6.10841960e-02  1.98253393e-02
  3.36132757e-02  7.66258128e-03 -4.45833281e-02 -4.09800857e-02
  3.76049592e-03  5.33089228e-02  1.43392272e-02  2.56060390e-03
 -2.28969101e-03  2.26892345e-02  3.22050303e-02 -2.14034971e-02
  1.39204385e-02 -3.75668555e-02 -4.38971147e-02 -1.52037470e-02
 -3.85419428e-02  4.92906608e-02  3.17866402e-03  1.38345761e-02
  4.17588577e-02 -2.15056054e-02 -4.83307708e-03  1.46400761e-02
  3.21588442e-02  2.19429005e-02  2.66954228e-02 -3.35589312e-02
  1.28535945e-02 -1.06475828e-02  1.20792966e-02  1.40487440e-02
  2.11666040e-02  5.83598949e-02  1.43410629e-02 -1.35312267e-02
  1.93621013e-02  1.03054501e-01  7.07224384e-03  2.94150691e-02
 -2.44048480e-02 -1.19791161e-02  6.55285791e-02  1.91342109e-03
  2.37975121e-02  1.37974452e-02 -1.51221901e-02 -2.41364306e-03
 -1.19319996e-02 -3.70572768e-02 -5.59733436e-03  2.30442006e-02
  1.07954979e-01 -1.37355356e-02  5.57880215e-02 -6.90169247e-33
 -4.60989922e-02 -2.14815587e-02 -1.95581815e-03  1.51422042e-02
 -2.68834876e-03 -3.23816203e-02  2.07440443e-02 -1.47215556e-02
 -9.15246382e-02 -8.57825950e-03  4.23076749e-02  1.31865600e-02
 -6.67828182e-03  4.59545031e-02  3.96324657e-02  6.70046806e-02
  3.17744142e-03  8.69201776e-03 -2.34468095e-02 -2.30158828e-02
  6.22402579e-02  1.42969852e-02  1.05864659e-01  7.37822801e-02
 -1.28525533e-02 -3.46836522e-02  1.87793339e-03 -2.36194227e-02
 -5.37512219e-03 -2.22010147e-02 -3.15159373e-02 -1.71285551e-02
 -1.96167137e-02 -1.12398539e-03  3.24966051e-02 -6.65240781e-03
 -3.45244333e-02  1.69063080e-02 -3.60977394e-03 -4.58858162e-02
  1.16689187e-02 -2.95522958e-02  6.18366292e-03 -8.35667364e-03
 -1.79860871e-02 -6.40032664e-02 -2.74191108e-02  2.25932319e-02
 -1.06538003e-02 -4.41321433e-02 -6.03843704e-02 -8.96425219e-04
  1.52766053e-02  9.13196709e-03 -4.04193625e-02  5.69846900e-03
  2.91374810e-02 -3.60563323e-02  2.58652586e-02  4.94922660e-02
 -7.89495483e-02  1.56322103e-02 -1.71449187e-03  5.94639825e-03
 -1.85403286e-03 -4.05379497e-02 -2.77899019e-02  3.51184011e-02
  1.94078460e-02  1.99840926e-02  8.67243409e-02  2.89605595e-02
  4.81161438e-02 -2.68565565e-02 -1.85811315e-02  3.12170666e-02
 -2.60590613e-02 -2.48144213e-02 -3.87848876e-02 -1.64941940e-02
 -4.81944382e-02  1.69630803e-03 -3.16120796e-02 -1.96996126e-02
 -2.63676159e-02  3.66350673e-02  6.94158906e-03  6.44073412e-02
  1.40260644e-02 -4.21617333e-05 -6.45775869e-02  1.33802497e-03
 -1.45106558e-02  2.55558677e-02 -1.45286387e-02  2.59800768e-03
  5.77725247e-02 -2.46335585e-02 -2.31656507e-02  1.56243248e-02
  7.88235199e-03 -9.35309473e-03  4.52044383e-02 -4.80185896e-02
 -4.09630388e-02  3.24343443e-02 -1.23092216e-02 -7.54721183e-03
 -6.87901862e-03 -4.12100740e-03  2.98286304e-02 -9.21276223e-04
 -2.04118830e-03 -5.06948605e-02 -4.02522646e-03 -3.95867266e-02
  3.99335176e-02 -1.23910513e-02  2.14668084e-03  5.37566990e-02
 -9.35728382e-03 -2.56993063e-02  1.96546558e-02 -1.53962402e-02
 -1.96089912e-02 -8.59846734e-03  2.91342009e-02 -5.52818179e-02
 -2.50035431e-02  3.05557325e-02  3.12295891e-02 -4.44841012e-02
  3.19590015e-07  4.24926132e-02  7.74163678e-02 -2.68124230e-03
 -4.30572145e-02  2.15632133e-02 -5.42502217e-02  3.58454767e-04
  1.87483709e-02  2.82234158e-02  9.19158459e-02 -2.03516684e-03
 -1.62894726e-02  1.11708837e-02 -3.19417268e-02  2.54800264e-02
 -1.61327627e-02 -3.05162109e-02 -3.07630189e-02 -2.39605363e-02
 -4.04167250e-02 -1.29717207e-02  1.35416752e-02  1.48559688e-02
  8.74415133e-03  3.76277529e-02  1.50878048e-02 -4.94601913e-02
  3.24246101e-02 -4.05950379e-03 -3.15487608e-02  1.71135906e-02
 -2.49085762e-02  3.14157307e-02 -6.26380518e-02 -1.47733167e-02
 -2.25893334e-02 -3.77547257e-02  6.50456399e-02 -2.23044753e-02
  4.41938862e-02 -3.00593507e-02  2.09415276e-02  2.72588562e-02
 -2.26272251e-02  5.26565872e-03 -5.65998964e-02  6.53787032e-02
  4.84727975e-03 -3.63257676e-02 -4.10626270e-02  1.44489808e-03
  1.32539496e-02 -3.78707936e-03  3.77498344e-02  4.26353179e-02
 -3.13813891e-03  3.24793793e-02 -3.06272320e-02  3.39369499e-03
 -5.29648066e-02  7.85354897e-03 -3.95498425e-02  9.58761480e-03
 -4.10472676e-02  3.31318974e-02  2.44013220e-02 -2.93368474e-03
  3.20184090e-34 -5.70790051e-03  2.70605031e-02  2.43156240e-03
 -2.80515887e-02  2.10747737e-02 -4.13208529e-02  2.10076338e-03
 -2.40024719e-02  3.25130522e-02 -2.54372582e-02 -8.62493180e-03]"
